,Mixed mesoderm_corr,Mixed mesoderm_pval,Mixed mesoderm_qval,Mixed mesoderm_ci_low,Mixed mesoderm_ci_high,gene_annotation
ENSMUSG00000032294,0.7281943201337996,0.0,0.0,0.7225367249926246,0.7337543853405074,Pkm
ENSMUSG00000007564,0.7271201100374194,0.0,0.0,0.7214437593557843,0.7326987505700512,Ppp2r1a
ENSMUSG00000036398,0.7255587891759099,0.0,0.0,0.7198552285007979,0.731164380326339,Ppp1r11
ENSMUSG00000030435,0.7237426154026487,0.0,0.0,0.7180074784373809,0.7293794849366085,U2af2
ENSMUSG00000001289,0.7216103190185927,0.0,0.0,0.7158382127638164,0.7272838132935111,Pfdn5
ENSMUSG00000032966,0.7195912417521498,0.0,0.0,0.7137842318703752,0.7252993185743104,Fkbp1a
ENSMUSG00000041126,0.7192637965737988,0.0,0.0,0.7134511355867277,0.7249774729032643,H2afv
ENSMUSG00000034566,0.7191169842920252,0.0,0.0,0.7133017904462884,0.724833170388687,Atp5h
ENSMUSG00000006418,0.7171520302779465,0.0,0.0,0.7113029871672775,0.7229017591307901,Rnf114
ENSMUSG00000027547,0.7158802220614032,0.0,0.0,0.7100093205838385,0.7216516134207746,Sall4
ENSMUSG00000036160,0.7155409961104989,0.0,0.0,0.7096642711044685,0.721318159091839,Surf6
ENSMUSG00000037339,0.715435943642233,0.0,0.0,0.7095574157608553,0.7212148934529374,Fam53a
ENSMUSG00000037169,0.7124319698969148,0.0,0.0,0.7065020032176491,0.7182619053787586,Mycn
ENSMUSG00000028936,0.7088657453131458,0.0,0.0,0.7028749990590087,0.7147559367071796,Rpl22
ENSMUSG00000008958,0.70825586421199,0.0,0.0,0.7022547548754811,0.7141563306802664,Vps72
ENSMUSG00000047714,0.7074237519409083,0.0,0.0,0.701408518070116,0.7133382235934224,Ppp1r2
ENSMUSG00000064037,0.7062492932078036,0.0,0.0,0.7002141525648038,0.7121835046054924,Gpn1
ENSMUSG00000037361,0.7058769594889762,0.0,0.0,0.6998355149378561,0.7118174221909681,Sf3b6
ENSMUSG00000044876,0.705619238207013,0.0,0.0,0.6995734322164442,0.711564026035289,Zfp444
ENSMUSG00000024571,0.7055650326249158,0.0,0.0,0.6995183095156497,0.7115107299444793,Gm16286
ENSMUSG00000011958,0.7054262105550182,0.0,0.0,0.6993771390062504,0.7113742367962379,Bnip2
ENSMUSG00000031068,0.7053567733780652,0.0,0.0,0.6993065273443742,0.7113059643503364,Glrx3
ENSMUSG00000028443,0.704915891594055,0.0,0.0,0.69885819108514,0.7108724752464115,Nudt2
ENSMUSG00000101645,0.7047950705801135,0.0,0.0,0.6987353280478608,0.7107536793621481,Gm28635
ENSMUSG00000023286,0.7042746098955435,0.0,0.0,0.6982060750259961,0.7102419384432346,Ube2j2
ENSMUSG00000020180,0.7007224662036623,0.0,0.0,0.6945941007633142,0.7067491387233958,Snrpd3
ENSMUSG00000045598,0.6987036714171374,0.0,0.0,0.6925414400745236,0.7047639400358536,Zfp553
ENSMUSG00000054405,0.6983485672378439,0.0,0.0,0.6921803892333285,0.7044147355645309,Dnajc8
ENSMUSG00000057130,0.6979389423579555,0.0,0.0,0.6917639085091595,0.70401191255307,Txnl4a
ENSMUSG00000001910,0.6978277273996594,0.0,0.0,0.6916508328680422,0.7039025436575004,Nacc1
ENSMUSG00000039982,0.6973425534025298,0.0,0.0,0.6911575452051908,0.7034254197187839,Dtx4
ENSMUSG00000001948,0.6972829872968233,0.0,0.0,0.6910969833603035,0.7033668415623784,Spa17
ENSMUSG00000055839,0.696522009175626,0.0,0.0,0.6903232919614508,0.7026184775726709,Tceb2
ENSMUSG00000040731,0.694654192035023,0.0,0.0,0.6884243302443895,0.7007815645786355,Eif4h
ENSMUSG00000018846,0.6942559783534584,0.0,0.0,0.688019487666411,0.7003899290710326,Pank3
ENSMUSG00000032309,0.6939650459693164,0.0,0.0,0.6877237147066947,0.700103800324036,Fbxo22
ENSMUSG00000024165,0.693354165300546,0.0,0.0,0.6871026768587405,0.6995029996005389,Hn1l
ENSMUSG00000030652,0.6926721884140331,0.0,0.0,0.6864093714598953,0.6988322655266302,Coq7
ENSMUSG00000073096,0.6891288599388753,0.0,0.0,0.6828073669778987,0.6953471766491728,Lrrc61
ENSMUSG00000012405,0.6888787019074702,0.0,0.0,0.6825530780497334,0.6951011192644458,Rpl15
ENSMUSG00000002477,0.6881137087504792,0.0,0.0,0.6817754619502762,0.694348657001469,Snrpd1
ENSMUSG00000074884,0.6879527947408124,0.0,0.0,0.6816118945658491,0.6941903770921701,Serf2
ENSMUSG00000030802,0.6875656521896842,0.0,0.0,0.6812183708644238,0.6938095694439794,Bckdk
ENSMUSG00000020949,0.687089253491067,0.0,0.0,0.6807341248682547,0.6933409613751166,Fkbp3
