,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000032452,0.48583195350763425,0.0,0.0,0.4783706733522372,0.4932230936123227,Clstn2
ENSMUSG00000061816,0.4832061838567929,0.0,0.0,0.47572024512162575,0.49062212929710075,Myl1
ENSMUSG00000052374,0.48269237994574565,0.0,0.0,0.475201631984591,0.4901131637713792,Actn2
ENSMUSG00000060600,0.47917634539521287,0.0,0.0,0.47165282687245685,0.4866301031931871,Eno3
ENSMUSG00000090066,0.4784016082878291,0.0,0.0,0.47087090173471874,0.4858625998412249,1110002E22Rik
ENSMUSG00000062444,0.478099385221256,0.0,0.0,0.470565877843008,0.48556319552532906,Ap3b2
ENSMUSG00000068697,0.4763134354764347,0.0,0.0,0.46876341372626396,0.4837938670909288,Myoz1
ENSMUSG00000015627,0.47628661133043154,0.0,0.0,0.4687363420212224,0.48376729212327757,Gata5
ENSMUSG00000034842,0.4750191569041208,0.0,0.0,0.4674572064729878,0.4825115957748156,Art3
ENSMUSG00000020524,0.47324531631752503,0.0,0.0,0.4656670709720127,0.48075415925696413,Gria1
ENSMUSG00000046794,0.4729370191921947,0.0,0.0,0.4653559480832764,0.4804487070386849,Ppp1r3b
ENSMUSG00000030409,0.47236887882845796,0.0,0.0,0.46478260521426834,0.47988580459225294,Dmpk
ENSMUSG00000028949,0.4710438875975246,0.0,0.0,0.4634455056549699,0.47857300494737604,Smarcd3
ENSMUSG00000030399,0.4660479228724569,0.0,0.0,0.45840419687542727,0.47362270661611633,Ckm
ENSMUSG00000067818,0.46433880886448525,0.0,0.0,0.4566796836301638,0.47192910515217135,Myl9
ENSMUSG00000026163,0.4636122694715259,0.0,0.0,0.4559466155009287,0.4712091431279964,Sphkap
ENSMUSG00000038239,0.46314160902449847,0.0,0.0,0.45547173121599355,0.47074273817168666,Hrc
ENSMUSG00000032494,0.461977492156102,0.0,0.0,0.45429718598743585,0.46958912845193446,Tdgf1
